timestamp	ppg	hrm	accx	accy	accz	grax	gray	graz	gyrx	gyry	grz	pressure	stress
1549067601369	1369351.00	77.00	0.78	0.21	-9.81	0.86	0.24	-9.77	-1.12	-0.42	-1.33	0.00	0.00
1549067601423	1369120.00	77.00	0.80	0.18	-9.85	0.86	0.24	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067601471	1369337.00	77.00	0.78	0.20	-9.86	0.85	0.24	-9.77	-0.91	-0.21	-1.33	0.00	0.00
1549067601525	1370115.00	76.00	0.80	0.17	-9.89	0.86	0.24	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067601573	1371437.00	77.00	0.80	0.19	-9.85	0.86	0.24	-9.77	-0.91	-0.28	-1.26	0.00	0.00
1549067601626	1372808.00	77.00	0.79	0.18	-9.86	0.85	0.24	-9.77	-0.91	-0.28	-1.33	0.00	0.00
1549067601675	1374060.00	77.00	0.79	0.19	-9.88	0.85	0.24	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067601729	1375484.00	77.00	0.78	0.16	-9.86	0.85	0.23	-9.77	-0.98	-0.21	-1.33	0.00	0.00
1549067601777	1376868.00	77.00	0.83	0.20	-9.86	0.86	0.23	-9.77	-0.84	-0.14	-1.19	0.00	0.00
1549067601831	1377782.00	77.00	0.78	0.21	-9.86	0.86	0.24	-9.77	-1.26	-0.56	-1.33	0.00	0.00
1549067601879	1375182.00	77.00	0.80	0.15	-9.87	0.86	0.23	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067601935	1370538.00	77.00	0.78	0.17	-9.86	0.86	0.23	-9.77	-0.91	-0.21	-1.33	0.00	0.00
1549067601981	1367533.00	77.00	0.75	0.20	-9.86	0.85	0.23	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067602035	1365906.00	77.00	0.80	0.17	-9.88	0.85	0.23	-9.77	-0.91	-0.21	-1.33	0.00	0.00
1549067602083	1366632.00	77.00	0.79	0.18	-9.85	0.85	0.23	-9.77	-1.05	-0.28	-1.33	0.00	0.00
1549067602140	1367671.00	77.00	0.82	0.19	-9.82	0.86	0.23	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067602185	1367957.00	77.00	0.79	0.19	-9.90	0.86	0.23	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067602239	1367750.00	77.00	0.76	0.22	-9.86	0.85	0.24	-9.77	-1.12	-0.21	-1.33	0.00	0.00
1549067602287	1367654.00	77.00	0.80	0.16	-9.81	0.86	0.23	-9.77	-1.05	-0.14	-1.33	0.00	0.00
1549067602341	1368343.00	77.00	0.77	0.14	-9.84	0.86	0.23	-9.77	-1.12	-0.14	-1.26	0.00	0.00
1549067602389	1369300.00	77.00	0.78	0.17	-9.87	0.86	0.23	-9.77	-1.12	-0.28	-1.26	0.00	0.00
1549067602443	1370069.00	77.00	0.82	0.16	-9.82	0.86	0.23	-9.77	-1.12	-0.21	-1.33	0.00	0.00
1549067602492	1371128.00	77.00	0.79	0.17	-9.89	0.87	0.23	-9.77	-1.12	-0.14	-1.33	0.00	0.00
1549067602546	1372201.00	77.00	0.76	0.20	-9.81	0.86	0.23	-9.77	-1.19	-0.07	-1.33	0.00	0.00
1549067602594	1373115.00	77.00	0.81	0.19	-9.86	0.87	0.23	-9.77	-1.61	-0.42	-1.40	0.00	0.00
1549067602648	1370441.00	77.00	0.80	0.19	-9.86	0.87	0.23	-9.76	-1.33	-0.21	-1.33	0.00	0.00
1549067602696	1365723.00	77.00	0.81	0.17	-9.86	0.88	0.23	-9.76	-1.05	-0.07	-1.26	0.00	0.00
1549067602750	1361972.00	77.00	0.79	0.19	-9.87	0.88	0.23	-9.76	-1.26	-0.28	-1.33	0.00	0.00
1549067602798	1360382.00	77.00	0.77	0.18	-9.87	0.87	0.23	-9.76	-1.19	-0.14	-1.33	0.00	0.00
1549067602852	1362078.00	77.00	0.80	0.20	-9.83	0.87	0.24	-9.76	-1.12	-0.14	-1.26	0.00	0.00
1549067602904	1362702.00	77.00	0.77	0.22	-9.90	0.87	0.24	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067602955	1362717.00	77.00	0.79	0.21	-9.84	0.87	0.24	-9.77	-1.33	-0.28	-1.33	0.00	0.00
1549067603002	1362912.00	77.00	0.82	0.22	-9.88	0.87	0.25	-9.76	-1.19	-0.21	-1.33	0.00	0.00
1549067603056	1363396.00	77.00	0.78	0.20	-9.87	0.87	0.25	-9.77	-1.05	-0.14	-1.33	0.00	0.00
1549067603104	1364414.00	77.00	0.77	0.18	-9.82	0.87	0.25	-9.77	-1.12	-0.21	-1.33	0.00	0.00
1549067603158	1365794.00	77.00	0.79	0.17	-9.87	0.87	0.24	-9.77	-1.12	-0.21	-1.33	0.00	0.00
1549067603206	1366987.00	77.00	0.80	0.15	-9.85	0.87	0.24	-9.76	-1.26	-0.28	-1.33	0.00	0.00
1549067603261	1368464.00	77.00	0.80	0.21	-9.87	0.87	0.24	-9.76	-1.19	-0.28	-1.33	0.00	0.00
1549067603309	1369913.00	77.00	0.83	0.20	-9.83	0.87	0.24	-9.76	-1.05	-0.28	-1.26	0.00	0.00
1549067603363	1369895.00	77.00	0.82	0.23	-9.85	0.88	0.25	-9.76	-1.26	-0.35	-1.33	0.00	0.00
1549067603411	1365724.00	77.00	0.80	0.23	-9.88	0.88	0.25	-9.76	-1.40	-0.35	-1.33	0.00	0.00
1549067603465	1361166.00	77.00	0.79	0.20	-9.87	0.87	0.25	-9.76	-1.05	-0.14	-1.26	0.00	0.00
1549067603513	1358394.00	77.00	0.83	0.17	-9.85	0.88	0.25	-9.76	-1.12	-0.21	-1.33	0.00	0.00
1549067603567	1357456.00	77.00	0.79	0.17	-9.86	0.88	0.25	-9.76	-1.05	-0.21	-1.26	0.00	0.00
1549067603618	1358287.00	77.00	0.80	0.22	-9.79	0.87	0.25	-9.76	-0.98	-0.14	-1.33	0.00	0.00
1549067603669	1359735.00	77.00	0.82	0.21	-9.85	0.88	0.25	-9.76	-1.26	-0.28	-1.33	0.00	0.00
1549067603717	1360117.00	77.00	0.77	0.18	-9.85	0.87	0.25	-9.76	-1.19	-0.28	-1.33	0.00	0.00
1549067603771	1360434.00	77.00	0.81	0.18	-9.87	0.88	0.25	-9.76	-1.19	-0.28	-1.33	0.00	0.00
1549067603819	1360756.00	77.00	0.78	0.20	-9.85	0.87	0.25	-9.76	-1.12	-0.21	-1.33	0.00	0.00
1549067603876	1361713.00	77.00	0.78	0.16	-9.86	0.87	0.24	-9.76	-1.05	-0.21	-1.33	0.00	0.00
1549067603921	1363035.00	77.00	0.84	0.22	-9.83	0.87	0.25	-9.76	-1.05	-0.14	-1.26	0.00	0.00
1549067603975	1364548.00	77.00	0.82	0.20	-9.83	0.88	0.25	-9.76	-1.19	-0.35	-1.40	0.00	0.00
1549067604023	1365942.00	77.00	0.78	0.19	-9.86	0.88	0.24	-9.76	-1.12	-0.28	-1.33	0.00	0.00
1549067604078	1367351.00	77.00	0.81	0.18	-9.88	0.88	0.24	-9.76	-0.98	0.07	-1.26	0.00	0.00
1549067604126	1368883.00	77.00	0.80	0.22	-9.86	0.88	0.25	-9.76	-1.19	-0.35	-1.33	0.00	0.00
1549067604180	1367846.00	77.00	0.81	0.17	-9.88	0.88	0.25	-9.76	-1.40	-0.42	-1.40	0.00	0.00
1549067604228	1363273.00	77.00	0.75	0.17	-9.82	0.87	0.24	-9.76	-0.91	-0.14	-1.26	0.00	0.00
1549067604282	1359649.00	77.00	0.78	0.22	-9.84	0.87	0.24	-9.77	-0.98	-0.35	-1.33	0.00	0.00
1549067604330	1357715.00	77.00	0.83	0.20	-9.87	0.87	0.24	-9.77	-0.91	-0.28	-1.33	0.00	0.00
1549067604386	1357979.00	77.00	0.83	0.19	-9.88	0.87	0.24	-9.77	-0.91	-0.21	-1.33	0.00	0.00
1549067604435	1359585.00	77.00	0.82	0.18	-9.82	0.87	0.24	-9.76	-1.05	-0.35	-1.33	0.00	0.00
1549067604487	1361195.00	77.00	0.84	0.18	-9.83	0.87	0.24	-9.76	-1.12	-0.42	-1.33	0.00	0.00
1549067604535	1361886.00	77.00	0.79	0.24	-9.90	0.87	0.25	-9.76	-1.05	-0.35	-1.33	0.00	0.00
1549067604589	1362438.00	77.00	0.77	0.19	-9.87	0.86	0.24	-9.77	-0.84	-0.28	-1.33	0.00	0.00
1549067604638	1363362.00	77.00	0.78	0.22	-9.82	0.86	0.24	-9.77	-0.91	-0.28	-1.33	0.00	0.00
1549067604691	1364765.00	77.00	0.78	0.19	-9.86	0.86	0.24	-9.77	-0.91	-0.28	-1.26	0.00	0.00
1549067604739	1366849.00	77.00	0.79	0.19	-9.85	0.86	0.24	-9.77	-0.98	-0.35	-1.33	0.00	0.00
1549067604795	1368546.00	77.00	0.80	0.20	-9.84	0.86	0.24	-9.77	-1.05	-0.28	-1.33	0.00	0.00
1549067604842	1372356.00	77.00	0.82	0.17	-9.85	0.86	0.24	-9.77	-0.91	-0.21	-1.33	0.00	0.00
1549067604896	1374389.00	77.00	0.81	0.16	-9.82	0.86	0.23	-9.77	-0.91	-0.21	-1.26	0.00	0.00
1549067604944	1374048.00	77.00	0.79	0.19	-9.85	0.86	0.24	-9.77	-1.33	-0.56	-1.40	0.00	0.00
1549067604998	1370919.00	77.00	0.78	0.22	-9.83	0.86	0.24	-9.77	-0.91	-0.28	-1.33	0.00	0.00
1549067605046	1367774.00	77.00	0.78	0.20	-9.83	0.86	0.24	-9.77	-0.98	-0.28	-1.26	0.00	0.00
1549067605100	1366421.00	77.00	0.74	0.17	-9.87	0.85	0.24	-9.77	-1.12	-0.35	-1.40	0.00	0.00
1549067605147	1367012.00	77.00	0.80	0.18	-9.87	0.85	0.23	-9.77	-0.91	-0.14	-1.33	0.00	0.00
1549067605205	1368543.00	77.00	0.80	0.18	-9.91	0.85	0.23	-9.77	-1.12	-0.28	-1.33	0.00	0.00
1549067605250	1369940.00	77.00	0.82	0.24	-9.87	0.86	0.24	-9.77	-1.19	-0.35	-1.33	0.00	0.00
1549067605306	1370169.00	77.00	0.75	0.19	-9.83	0.85	0.24	-9.77	-1.19	-0.35	-1.33	0.00	0.00
1549067605352	1370679.00	77.00	0.77	0.22	-9.87	0.85	0.25	-9.77	-1.26	-0.21	-1.33	0.00	0.00
1549067605406	1371277.00	77.00	0.78	0.18	-9.85	0.85	0.24	-9.77	-1.19	-0.14	-1.26	0.00	0.00
1549067605454	1372716.00	77.00	0.77	0.19	-9.86	0.85	0.24	-9.77	-1.05	-0.14	-1.33	0.00	0.00
1549067605508	1374134.00	77.00	0.81	0.19	-9.84	0.86	0.24	-9.77	-1.12	-0.21	-1.26	0.00	0.00
1549067605559	1375443.00	77.00	0.79	0.19	-9.86	0.86	0.24	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067605610	1376756.00	77.00	0.79	0.20	-9.86	0.86	0.24	-9.77	-1.12	-0.21	-1.26	0.00	0.00
1549067605659	1378604.00	77.00	0.81	0.23	-9.89	0.86	0.25	-9.77	-1.26	-0.14	-1.26	0.00	0.00
1549067605713	1378016.00	77.00	0.78	0.20	-9.86	0.86	0.25	-9.77	-1.54	-0.49	-1.40	0.00	0.00
1549067605760	1374115.00	77.00	0.81	0.17	-9.87	0.87	0.25	-9.77	-1.12	-0.07	-1.33	0.00	0.00
1549067605816	1370760.00	77.00	0.78	0.20	-9.82	0.86	0.25	-9.77	-1.05	-0.14	-1.33	0.00	0.00
1549067605863	1369201.00	77.00	0.77	0.19	-9.83	0.86	0.25	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067605916	1369371.00	77.00	0.78	0.23	-9.84	0.86	0.25	-9.77	-1.19	-0.14	-1.26	0.00	0.00
1549067605968	1371141.00	77.00	0.77	0.17	-9.84	0.86	0.25	-9.77	-1.19	-0.21	-1.26	0.00	0.00
1549067606018	1372348.00	77.00	0.82	0.19	-9.86	0.86	0.25	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067606067	1372896.00	77.00	0.79	0.16	-9.87	0.87	0.24	-9.77	-1.33	-0.35	-1.33	0.00	0.00
1549067606121	1373340.00	77.00	0.80	0.23	-9.87	0.87	0.25	-9.77	-1.05	-0.21	-1.26	0.00	0.00
1549067606169	1374023.00	77.00	0.82	0.18	-9.88	0.87	0.25	-9.76	-0.98	-0.14	-1.26	0.00	0.00
1549067606223	1375246.00	77.00	0.80	0.23	-9.82	0.87	0.25	-9.77	-1.05	-0.14	-1.26	0.00	0.00
1549067606271	1376866.00	77.00	0.78	0.19	-9.86	0.87	0.25	-9.77	-1.26	-0.28	-1.33	0.00	0.00
1549067606325	1378339.00	77.00	0.77	0.21	-9.84	0.86	0.25	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067606373	1379828.00	77.00	0.82	0.19	-9.88	0.87	0.25	-9.77	-0.98	-0.21	-1.26	0.00	0.00
1549067606427	1381385.00	77.00	0.78	0.20	-9.84	0.86	0.25	-9.77	-1.33	-0.49	-1.33	0.00	0.00
1549067606475	1379861.00	77.00	0.81	0.19	-9.85	0.87	0.25	-9.76	-1.33	-0.28	-1.33	0.00	0.00
1549067606530	1375443.00	77.00	0.82	0.21	-9.82	0.87	0.25	-9.76	-1.05	-0.14	-1.26	0.00	0.00
1549067606577	1371969.00	77.00	0.82	0.17	-9.87	0.87	0.25	-9.76	-1.19	-0.28	-1.33	0.00	0.00
1549067606632	1370223.00	77.00	0.83	0.17	-9.84	0.88	0.24	-9.76	-1.05	-0.21	-1.26	0.00	0.00
1549067606679	1370264.00	77.00	0.81	0.19	-9.88	0.88	0.24	-9.76	-0.98	-0.14	-1.26	0.00	0.00
1549067606735	1371866.00	77.00	0.79	0.20	-9.85	0.88	0.24	-9.76	-1.26	-0.28	-1.33	0.00	0.00
1549067606781	1372787.00	77.00	0.78	0.18	-9.82	0.88	0.24	-9.76	-1.19	-0.35	-1.33	0.00	0.00
1549067606836	1373817.00	77.00	0.78	0.22	-9.85	0.87	0.25	-9.76	-1.19	-0.21	-1.33	0.00	0.00
1549067606884	1374691.00	78.00	0.78	0.16	-9.87	0.87	0.24	-9.76	-1.05	-0.14	-1.33	0.00	0.00
1549067606938	1375976.00	77.00	0.82	0.19	-9.82	0.87	0.24	-9.76	-0.98	-0.14	-1.33	0.00	0.00
1549067606986	1377429.00	77.00	0.80	0.23	-9.88	0.87	0.25	-9.76	-1.19	-0.28	-1.33	0.00	0.00
1549067607040	1378912.00	77.00	0.77	0.19	-9.86	0.87	0.25	-9.77	-1.12	-0.21	-1.26	0.00	0.00
1549067607088	1380650.00	77.00	0.84	0.20	-9.89	0.87	0.25	-9.76	-0.84	0.07	-1.26	0.00	0.00
1549067607142	1380901.00	77.00	0.78	0.18	-9.93	0.87	0.24	-9.76	-1.33	-0.49	-1.40	0.00	0.00
1549067607190	1377103.00	77.00	0.79	0.20	-9.83	0.87	0.25	-9.76	-1.40	-0.35	-1.33	0.00	0.00
1549067607245	1372657.00	78.00	0.80	0.22	-9.87	0.87	0.25	-9.77	-0.91	-0.35	-1.33	0.00	0.00
1549067607293	1370051.00	78.00	0.81	0.16	-9.87	0.87	0.24	-9.76	-1.05	-0.21	-1.33	0.00	0.00
1549067607347	1369187.00	77.00	0.78	0.21	-9.83	0.87	0.24	-9.77	-1.05	-0.28	-1.33	0.00	0.00
1549067607398	1370230.00	77.00	0.82	0.16	-9.83	0.87	0.24	-9.77	-0.84	-0.21	-1.33	0.00	0.00
1549067607448	1371649.00	77.00	0.79	0.19	-9.88	0.87	0.24	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067607497	1372561.00	77.00	0.78	0.19	-9.86	0.86	0.24	-9.77	-1.05	-0.42	-1.33	0.00	0.00
1549067607551	1373076.00	77.00	0.81	0.18	-9.84	0.86	0.24	-9.77	-0.98	-0.42	-1.33	0.00	0.00
1549067607598	1373656.00	78.00	0.79	0.18	-9.88	0.86	0.24	-9.77	-0.84	-0.28	-1.33	0.00	0.00
1549067607655	1375066.00	78.00	0.79	0.21	-9.87	0.86	0.24	-9.77	-0.91	-0.28	-1.26	0.00	0.00
1549067607701	1376561.00	78.00	0.80	0.17	-9.84	0.86	0.23	-9.77	-0.91	-0.35	-1.33	0.00	0.00
1549067607755	1378040.00	78.00	0.81	0.19	-9.84	0.86	0.23	-9.77	-0.98	-0.42	-1.33	0.00	0.00
1549067607803	1379876.00	78.00	0.82	0.18	-9.86	0.86	0.23	-9.77	-0.70	-0.14	-1.26	0.00	0.00
1549067607857	1381545.00	78.00	0.80	0.17	-9.86	0.86	0.23	-9.77	-1.12	-0.42	-1.26	0.00	0.00
1549067607905	1380727.00	78.00	0.77	0.17	-9.88	0.86	0.23	-9.77	-1.33	-0.56	-1.40	0.00	0.00
1549067607959	1376734.00	78.00	0.81	0.20	-9.87	0.86	0.23	-9.77	-0.84	-0.21	-1.26	0.00	0.00
1549067608007	1372907.00	78.00	0.77	0.17	-9.81	0.86	0.23	-9.77	-1.05	-0.28	-1.33	0.00	0.00
1549067608062	1370780.00	78.00	0.78	0.18	-9.81	0.86	0.23	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067608110	1370900.00	78.00	0.80	0.16	-9.82	0.86	0.23	-9.77	-0.98	-0.21	-1.26	0.00	0.00
1549067608166	1372590.00	78.00	0.80	0.17	-9.84	0.86	0.22	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067608213	1373565.00	78.00	0.77	0.20	-9.83	0.86	0.23	-9.77	-1.33	-0.49	-1.33	0.00	0.00
1549067608266	1373567.00	78.00	0.79	0.18	-9.81	0.86	0.23	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067608314	1373812.00	78.00	0.81	0.19	-9.83	0.86	0.23	-9.77	-0.98	-0.21	-1.33	0.00	0.00
1549067608368	1374523.00	78.00	0.82	0.16	-9.82	0.87	0.23	-9.77	-0.91	-0.14	-1.26	0.00	0.00
1549067608416	1375583.00	78.00	0.81	0.18	-9.83	0.87	0.23	-9.77	-1.12	-0.28	-1.33	0.00	0.00
1549067608471	1377006.00	78.00	0.78	0.18	-9.87	0.87	0.23	-9.77	-1.19	-0.28	-1.33	0.00	0.00
1549067608519	1378016.00	78.00	0.82	0.17	-9.88	0.87	0.23	-9.77	-1.05	-0.14	-1.33	0.00	0.00
1549067608573	1379488.00	78.00	0.80	0.22	-9.87	0.87	0.23	-9.77	-1.26	-0.14	-1.26	0.00	0.00
1549067608621	1380739.00	78.00	0.76	0.20	-9.84	0.87	0.24	-9.77	-1.61	-0.49	-1.40	0.00	0.00
1549067608675	1378503.00	78.00	0.76	0.18	-9.84	0.86	0.24	-9.77	-1.05	-0.49	-1.26	0.00	0.00
1549067608723	1373603.00	78.00	0.83	0.20	-9.90	0.87	0.24	-9.77	-1.12	-0.07	-1.33	0.00	0.00
1549067608777	1370034.00	78.00	0.78	0.23	-9.84	0.87	0.24	-9.77	-1.26	-0.28	-1.33	0.00	0.00
1549067608826	1369018.00	78.00	0.80	0.22	-9.85	0.87	0.25	-9.77	-1.19	-0.21	-1.26	0.00	0.00
1549067608879	1370153.00	78.00	0.79	0.15	-9.89	0.87	0.24	-9.76	-1.19	-0.14	-1.26	0.00	0.00
1549067608931	1370537.00	78.00	0.80	0.21	-9.86	0.87	0.24	-9.76	-1.19	-0.21	-1.33	0.00	0.00
1549067608981	1370423.00	78.00	0.79	0.21	-9.85	0.87	0.25	-9.76	-1.26	-0.28	-1.33	0.00	0.00
1549067609029	1370695.00	78.00	0.79	0.21	-9.85	0.87	0.25	-9.76	-1.19	-0.21	-1.33	0.00	0.00
1549067609085	1371693.00	79.00	0.81	0.17	-9.84	0.87	0.25	-9.76	-1.12	-0.14	-1.33	0.00	0.00
1549067609131	1372715.00	79.00	0.82	0.17	-9.92	0.87	0.24	-9.76	-1.05	-0.21	-1.33	0.00	0.00
1549067609185	1374338.00	79.00	0.78	0.21	-9.88	0.87	0.25	-9.76	-1.26	-0.21	-1.26	0.00	0.00
1549067609234	1375818.00	78.00	0.81	0.20	-9.85	0.87	0.25	-9.76	-1.19	-0.35	-1.33	0.00	0.00
1549067609287	1377237.00	79.00	0.80	0.19	-9.86	0.87	0.25	-9.76	-1.12	-0.07	-1.26	0.00	0.00
1549067609335	1378370.00	79.00	0.79	0.18	-9.90	0.87	0.24	-9.76	-1.12	-0.07	-1.26	0.00	0.00
1549067609390	1376541.00	79.00	0.79	0.17	-9.85	0.88	0.24	-9.76	-1.47	-0.42	-1.40	0.00	0.00
1549067609437	1371876.00	79.00	0.78	0.22	-9.87	0.87	0.25	-9.76	-1.12	-0.21	-1.33	0.00	0.00
1549067609491	1368216.00	79.00	0.77	0.18	-9.88	0.87	0.24	-9.77	-1.05	-0.14	-1.26	0.00	0.00
1549067609539	1366207.00	79.00	0.79	0.22	-9.84	0.87	0.25	-9.77	-1.19	-0.28	-1.33	0.00	0.00
1549067609596	1366232.00	79.00	0.80	0.22	-9.85	0.87	0.25	-9.77	-1.05	-0.14	-1.26	0.00	0.00
1549067609646	1367995.00	79.00	0.78	0.17	-9.84	0.87	0.25	-9.77	-1.05	-0.21	-1.33	0.00	0.00
1549067609696	1368917.00	79.00	0.79	0.20	-9.88	0.86	0.25	-9.77	-1.26	-0.35	-1.33	0.00	0.00
1549067609744	1369330.00	79.00	0.78	0.21	-9.86	0.86	0.25	-9.77	-1.19	-0.28	-1.33	0.00	0.00
1549067609798	1369568.00	79.00	0.80	0.22	-9.85	0.86	0.25	-9.77	-1.12	-0.21	-1.33	0.00	0.00
1549067609846	1370552.00	79.00	0.79	0.16	-9.81	0.86	0.25	-9.77	-0.98	-0.21	-1.26	0.00	0.00
1549067609900	1371688.00	79.00	0.78	0.17	-9.80	0.86	0.24	-9.77	-1.05	-0.21	-1.33	0.00	0.00
1549067609948	1373208.00	79.00	0.78	0.27	-9.86	0.86	0.25	-9.77	-1.05	-0.21	-1.33	0.00	0.00
1549067610002	1374903.00	79.00	0.78	0.16	-9.86	0.86	0.25	-9.77	-1.19	-0.35	-1.33	0.00	0.00
1549067610051	1376257.00	79.00	0.81	0.16	-9.83	0.86	0.24	-9.77	-1.12	-0.14	-1.26	0.00	0.00
1549067610105	1377914.00	79.00	0.79	0.22	-9.86	0.86	0.25	-9.77	-1.12	-0.07	-1.26	0.00	0.00
1549067610152	1378677.00	79.00	0.81	0.20	-9.87	0.87	0.25	-9.77	-1.40	-0.49	-1.40	0.00	0.00
1549067610206	1375714.00	79.00	0.78	0.19	-9.89	0.87	0.25	-9.77	-1.26	-0.21	-1.33	0.00	0.00
1549067610255	1371585.00	79.00	0.82	0.22	-9.87	0.87	0.25	-9.77	-0.98	-0.21	-1.33	0.00	0.00
1549067610309	1369016.00	79.00	0.78	0.13	-9.80	0.87	0.24	-9.77	-1.19	-0.35	-1.33	0.00	0.00
1549067610356	1368264.00	79.00	0.84	0.18	-9.85	0.87	0.24	-9.76	-0.98	-0.14	-1.33	0.00	0.00
1549067610413	1369445.00	79.00	0.77	0.21	-9.86	0.87	0.24	-9.77	-0.98	-0.21	-1.26	0.00	0.00
1549067610459	1371039.00	79.00	0.79	0.23	-9.81	0.87	0.25	-9.77	-1.26	-0.28	-1.33	0.00	0.00
1549067610513	1372007.00	79.00	0.78	0.22	-9.87	0.86	0.25	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067610561	1372530.00	79.00	0.78	0.21	-9.84	0.86	0.25	-9.77	-1.05	-0.21	-1.33	0.00	0.00
1549067610615	1373098.00	80.00	0.83	0.19	-9.89	0.86	0.25	-9.77	-1.05	-0.21	-1.26	0.00	0.00
1549067610663	1374313.00	79.00	0.83	0.16	-9.87	0.87	0.25	-9.76	-1.05	-0.28	-1.33	0.00	0.00
1549067610717	1375919.00	79.00	0.82	0.20	-9.85	0.87	0.25	-9.76	-0.98	-0.21	-1.33	0.00	0.00
1549067610765	1377343.00	79.00	0.78	0.20	-9.89	0.87	0.25	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067610820	1380609.00	79.00	0.82	0.20	-9.85	0.87	0.25	-9.77	-1.05	-0.35	-1.26	0.00	0.00
1549067610868	1382296.00	79.00	0.80	0.19	-9.85	0.86	0.24	-9.77	-0.77	-0.35	-1.26	0.00	0.00
1549067610922	1382999.00	80.00	0.79	0.19	-9.87	0.86	0.24	-9.77	-1.12	-0.42	-1.33	0.00	0.00
1549067610970	1380039.00	80.00	0.80	0.18	-9.81	0.86	0.24	-9.77	-1.19	-0.42	-1.33	0.00	0.00
1549067611025	1376696.00	80.00	0.80	0.19	-9.86	0.86	0.24	-9.77	-0.70	-0.21	-1.26	0.00	0.00
1549067611072	1375002.00	80.00	0.79	0.19	-9.86	0.86	0.24	-9.77	-0.98	-0.42	-1.40	0.00	0.00
1549067611125	1375178.00	80.00	0.78	0.18	-9.85	0.86	0.24	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067611177	1376868.00	80.00	0.77	0.19	-9.87	0.85	0.24	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067611229	1378626.00	80.00	0.78	0.21	-9.85	0.85	0.24	-9.77	-1.05	-0.42	-1.33	0.00	0.00
1549067611276	1379673.00	80.00	0.80	0.21	-9.89	0.85	0.24	-9.77	-1.12	-0.35	-1.33	0.00	0.00
1549067611330	1380311.00	80.00	0.79	0.21	-9.86	0.85	0.24	-9.77	-0.91	-0.28	-1.26	0.00	0.00
1549067611378	1381145.00	80.00	0.78	0.20	-9.84	0.85	0.24	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067611432	1382389.00	80.00	0.81	0.23	-9.84	0.85	0.24	-9.77	-0.91	-0.28	-1.26	0.00	0.00
1549067611480	1383983.00	80.00	0.79	0.18	-9.86	0.85	0.24	-9.77	-0.84	-0.21	-1.26	0.00	0.00
1549067611537	1385736.00	80.00	0.79	0.16	-9.90	0.85	0.24	-9.77	-0.98	-0.28	-1.33	0.00	0.00
1549067611582	1387385.00	80.00	0.73	0.24	-9.85	0.84	0.24	-9.77	-1.05	-0.35	-1.33	0.00	0.00
1549067611637	1389111.00	80.00	0.80	0.18	-9.85	0.84	0.24	-9.77	-0.77	-0.07	-1.26	0.00	0.00
1549067611685	1390707.00	80.00	0.78	0.16	-9.86	0.84	0.24	-9.77	-0.98	-0.28	-1.26	0.00	0.00
1549067611739	1391228.00	80.00	0.76	0.21	-9.90	0.84	0.24	-9.77	-1.40	-0.63	-1.40	0.00	0.00
1549067611788	1388545.00	80.00	0.79	0.19	-9.82	0.84	0.24	-9.77	-0.84	-0.14	-1.26	0.00	0.00
1549067611842	1385509.00	80.00	0.76	0.23	-9.84	0.84	0.24	-9.77	-1.05	-0.21	-1.33	0.00	0.00
1549067611889	1383934.00	80.00	0.81	0.15	-9.91	0.84	0.24	-9.77	-1.05	-0.28	-1.33	0.00	0.00
1549067611945	1384157.00	80.00	0.78	0.20	-9.84	0.84	0.24	-9.77	-1.05	-0.14	-1.26	0.00	0.00
1549067611994	1385581.00	80.00	0.77	0.21	-9.84	0.84	0.24	-9.77	-1.19	-0.28	-1.33	0.00	0.00
1549067612046	1387051.00	80.00	0.78	0.15	-9.88	0.85	0.24	-9.77	-1.26	-0.28	-1.33	0.00	0.00
1549067612094	1387305.00	80.00	0.77	0.19	-9.88	0.85	0.24	-9.77	-1.19	-0.28	-1.33	0.00	0.00
1549067612148	1387632.00	80.00	0.81	0.17	-9.85	0.85	0.24	-9.77	-1.19	-0.21	-1.33	0.00	0.00
1549067612196	1388251.00	80.00	0.78	0.17	-9.86	0.85	0.23	-9.77	-1.12	-0.14	-1.33	0.00	0.00
1549067612250	1389431.00	80.00	0.79	0.15	-9.86	0.86	0.23	-9.77	-0.98	-0.14	-1.33	0.00	0.00
